time,signal_1,signal_2,unc
6.515000000000000568e+01,4.273129218685835617e+00,9.062591838744319617e+00,4.530413922569936247e+00
6.520000000000000284e+01,5.881459372229288718e+00,1.158970176791607898e+01,4.533123373009360968e+00
6.525000000000000000e+01,8.856996997081157730e+00,1.126179356511712015e+01,4.535832823448784801e+00
6.529999999999999716e+01,1.009173084431546208e+01,1.093647992103692879e+01,4.538542273888209522e+00
6.535000000000000853e+01,9.570402757326718302e+00,1.270687684077182311e+01,4.541251724327634243e+00
6.540000000000000568e+01,1.295453102417285329e+01,9.445646317009552817e+00,4.543961174767058964e+00
6.545000000000000284e+01,7.385006921507909716e+00,1.566171338035066363e+01,4.546670625206482796e+00
6.550000000000000000e+01,1.089097647783023959e+01,1.293642073842144669e+01,4.549380075645906629e+00
6.554999999999999716e+01,7.819573988268316178e+00,1.297990718924236830e+01,4.552089526085330462e+00
6.560000000000000853e+01,5.973293263108636175e+00,1.223870665524999346e+01,4.554798976524756071e+00
6.565000000000000568e+01,4.255961789025751507e+00,1.211469760461154976e+01,4.557508426964179904e+00
6.570000000000000284e+01,1.781402123009764971e+00,1.061378707389308040e+01,4.560217877403603737e+00
6.575000000000000000e+01,1.791988013819929115e+00,1.099820657844309935e+01,4.562927327843028458e+00
6.579999999999999716e+01,-3.299096670038439427e+00,1.345018297887384406e+01,4.565636778282453179e+00
6.585000000000000853e+01,7.202947024591654923e-02,1.589411434161840297e+01,4.568346228721877900e+00
6.590000000000000568e+01,-6.095848044583823899e+00,1.392178757353006091e+01,4.571055679161301732e+00
6.595000000000000284e+01,-6.478211471201996474e+00,1.504987656182635547e+01,4.573765129600726453e+00
6.600000000000000000e+01,-3.128542227159456957e+00,1.141757274840259484e+01,4.576474580040150286e+00
6.604999999999999716e+01,-3.775682483075393225e+00,1.124796255731035544e+01,4.579184030479574119e+00
6.610000000000000853e+01,-2.337801284755538056e+00,1.144816599656886957e+01,4.581893480918999728e+00
6.615000000000000568e+01,-2.352895024775436106e+00,1.364241646505672101e+01,4.584602931358423561e+00
6.620000000000000284e+01,2.502311707098546556e+00,1.543212534214565146e+01,4.587312381797847394e+00
6.625000000000000000e+01,2.189612207163603053e+00,1.415833792409511105e+01,4.590021832237272115e+00
6.629999999999999716e+01,4.323119045723878173e+00,1.299935624300854897e+01,4.592731282676696836e+00
6.635000000000000853e+01,7.231046856960892555e+00,1.289783775042905312e+01,4.595440733116120668e+00
6.640000000000000568e+01,8.077984679929198109e+00,1.094190019099264966e+01,4.598150183555545389e+00
6.645000000000000284e+01,7.886871297029301786e+00,8.547792017414861832e+00,4.600859633994970110e+00
6.650000000000000000e+01,8.100944867366731472e+00,1.259267926456727338e+01,4.603569084434393943e+00
6.654999999999999716e+01,6.839011696387975014e+00,1.179068291621887177e+01,4.606278534873817776e+00
6.660000000000000853e+01,8.750161099105676854e+00,9.670620784103917345e+00,4.608987985313243385e+00
6.665000000000000568e+01,6.534505074458399676e+00,9.949793354483514207e+00,4.611697435752667218e+00
6.670000000000000284e+01,6.318081924310208208e+00,9.804277760114533891e+00,4.614406886192091051e+00
6.675000000000000000e+01,4.994053753792254469e+00,9.283153572756051020e+00,4.617116336631515772e+00
6.679999999999999716e+01,1.378137724890926119e+00,9.770210405979964818e+00,4.619825787070940493e+00
6.685000000000000853e+01,1.637446025405173256e+00,8.741396074690618079e+00,4.622535237510364325e+00
6.690000000000000568e+01,-1.284023787986406706e+00,1.116107636096599798e+01,4.625244687949789046e+00
6.695000000000000284e+01,-3.600027346301526876e+00,5.524050978462459405e+00,4.627954138389213767e+00
6.700000000000000000e+01,-4.042680066104788139e+00,6.404011463338770582e+00,4.630663588828637600e+00
6.704999999999999716e+01,-8.592442062961456628e+00,7.937723334410828002e+00,4.633373039268061433e+00
6.710000000000000853e+01,-4.731352381053033795e+00,8.488355222614222484e+00,4.636082489707487042e+00
6.715000000000000568e+01,-8.586563597848888563e+00,6.784075858502385259e+00,4.638791940146910875e+00
6.720000000000000284e+01,-1.286735013529869498e+01,9.996137719141213296e+00,4.641501390586334708e+00
6.725000000000000000e+01,-1.039230455033686162e+01,7.283503294613353773e+00,4.644210841025759429e+00
6.729999999999999716e+01,-8.653222700734588102e+00,8.708402578144815109e+00,4.646920291465183261e+00
6.735000000000000853e+01,-9.211420099423140329e+00,7.315650786668221883e+00,4.649629741904607982e+00
6.740000000000000568e+01,-5.625041720481277707e+00,5.894749181984177966e+00,4.652339192344032703e+00
6.745000000000000284e+01,-6.556932765699006183e+00,5.801698089897028510e+00,4.655048642783457424e+00
6.750000000000000000e+01,-4.523484290926480966e+00,3.480100782460477049e+00,4.657758093222881257e+00
6.754999999999999716e+01,-2.350869815887400183e+00,8.736532678192316936e+00,4.660467543662305090e+00
6.760000000000000853e+01,-1.496329335953508144e+00,7.388885738508648160e+00,4.663176994101730699e+00
6.765000000000000568e+01,6.495323978673210874e-01,6.730339193238681794e+00,4.665886444541154532e+00
6.770000000000000284e+01,2.569902959823314958e+00,3.463225862465190374e+00,4.668595894980578365e+00
6.775000000000000000e+01,6.690413220116457893e+00,9.872832425710942772e+00,4.671305345420002197e+00
6.779999999999999716e+01,4.988365910363169675e+00,8.351623414262846268e+00,4.674014795859426918e+00
6.785000000000000853e+01,7.190670427669793696e+00,5.293527208850061783e+00,4.676724246298851639e+00
6.790000000000000568e+01,4.238129671993411840e+00,8.397113744542261671e+00,4.679433696738276360e+00
6.795000000000000284e+01,4.175400058518864199e+00,1.270689507591217371e+01,4.682143147177700193e+00
6.800000000000000000e+01,9.818835941870567297e-01,9.318903827121827632e+00,4.684852597617124914e+00
6.804999999999999716e+01,3.815429811552428774e+00,9.535227580665573299e+00,4.687562048056548747e+00
6.810000000000000853e+01,1.244835721416131857e+00,9.712056344221126736e+00,4.690271498495974356e+00
6.815000000000000568e+01,-8.836607717193019074e-01,7.471264459943952829e+00,4.692980948935398189e+00
6.820000000000000284e+01,8.135808301949487564e-01,1.051232388452194932e+01,4.695690399374822022e+00
6.825000000000000000e+01,-1.209902581807442257e+00,8.929406013071291781e+00,4.698399849814245854e+00
6.829999999999999716e+01,-5.592996136295347753e+00,7.480172409144470791e+00,4.701109300253670575e+00
6.835000000000000853e+01,-4.950300424053184933e+00,9.240415070369920159e+00,4.703818750693095296e+00
6.840000000000000568e+01,-6.190478466750190201e+00,8.701730468858979606e+00,4.706528201132519129e+00
6.845000000000000284e+01,-8.569484682365024142e+00,7.995008327415279226e+00,4.709237651571943850e+00
6.850000000000000000e+01,-9.303612698097111888e+00,1.722158773459101866e+01,4.711947102011368571e+00
6.854999999999999716e+01,-3.835104270046171049e+00,1.295870776940075864e+01,4.714656552450792404e+00
6.860000000000000853e+01,-5.462083261444092841e+00,1.210346325393646794e+01,4.717366002890217125e+00
6.865000000000000568e+01,-2.165063052313289660e+00,1.535235290969566258e+01,4.720075453329641846e+00
6.870000000000000284e+01,2.095528749511821776e+00,1.300174567889697030e+01,4.722784903769065679e+00
6.875000000000000000e+01,9.847456738930375764e-01,1.071471803994204919e+01,4.725494354208489511e+00
6.879999999999999716e+01,4.655391629034475898e+00,8.968141154637034873e+00,4.728203804647914232e+00
6.885000000000000853e+01,4.116082142301520364e+00,1.250567578151375869e+01,4.730913255087338953e+00
6.890000000000000568e+01,4.983188977269698228e+00,1.199752530789667659e+01,4.733622705526762786e+00
6.895000000000000284e+01,9.686837149751637455e+00,1.021555189782949391e+01,4.736332155966187507e+00
6.900000000000000000e+01,7.539608958006974504e+00,1.192533795480487768e+01,4.739041606405612228e+00
6.904999999999999716e+01,1.224432813999366232e+01,1.302786066464659775e+01,4.741751056845036061e+00
6.910000000000000853e+01,1.033762478812911567e+01,1.328293408886715810e+01,4.744460507284460782e+00
6.915000000000000568e+01,1.454725219712178053e+01,1.612290581354064756e+01,4.747169957723885503e+00
6.920000000000000284e+01,1.198597061939615571e+01,1.489959399658139105e+01,4.749879408163309336e+00
6.925000000000000000e+01,9.814159915850915183e+00,1.275786356252547904e+01,4.752588858602733168e+00
6.929999999999999716e+01,9.815719710808856746e+00,1.345411838370789859e+01,4.755298309042157889e+00
6.935000000000000853e+01,4.731569641959789685e+00,1.038873476435198207e+01,4.758007759481582610e+00
6.940000000000000568e+01,4.186735007078762116e+00,1.575286499150490371e+01,4.760717209921006443e+00
6.945000000000000284e+01,1.054543336220186145e-01,1.376001204673332978e+01,4.763426660360431164e+00
6.950000000000000000e+01,-1.092935353822750422e+00,8.982262295935065310e+00,4.766136110799855885e+00
6.954999999999999716e+01,-9.521069538073234639e-02,1.239487817778177536e+01,4.768845561239279718e+00
6.960000000000000853e+01,-4.517929615247201269e+00,8.126440164582758641e+00,4.771555011678704439e+00
6.965000000000000568e+01,-6.078439852790978648e+00,1.028422035887192720e+01,4.774264462118129160e+00
6.970000000000000284e+01,-6.959389049629769453e+00,8.535995191415544525e+00,4.776973912557552993e+00
6.975000000000000000e+01,-7.237776027557765168e+00,9.708149900687534029e+00,4.779683362996976825e+00
6.979999999999999716e+01,-5.790666026939378597e+00,1.179030817937619879e+01,4.782392813436400658e+00
6.985000000000000853e+01,-7.045827333126200465e+00,7.642081669935796739e+00,4.785102263875826267e+00
6.990000000000000568e+01,-7.975770870123198186e+00,1.104198512851666614e+01,4.787811714315250100e+00
6.995000000000000284e+01,-5.358832135542989761e+00,7.673824745552015436e+00,4.790521164754674821e+00
7.000000000000000000e+01,-2.727053973239038420e+00,5.800185733990436354e+00,4.793230615194098654e+00
7.004999999999999716e+01,-7.610231618501734907e-01,1.008575958831647590e+01,4.795940065633523375e+00
7.010000000000000853e+01,3.628147771858280191e+00,7.140016738188600165e+00,4.798649516072948096e+00
7.015000000000000568e+01,9.140508091693049231e-01,1.171678995609221552e+01,4.801358966512372817e+00
7.020000000000000284e+01,8.895708314480841317e-01,6.864941106546126548e+00,4.804068416951796650e+00
7.025000000000000000e+01,5.278899817406973227e+00,8.330825104439957940e+00,4.806777867391220482e+00
7.029999999999999716e+01,7.924698478607345109e+00,1.021480650949825986e+01,4.809487317830644315e+00
7.035000000000000853e+01,3.307863010943610238e+00,5.210002516663948313e+00,4.812196768270069924e+00
7.040000000000000568e+01,5.644469771893376731e+00,1.115710289557343771e+01,4.814906218709493757e+00
7.045000000000000284e+01,3.818610900453366597e+00,7.824653811442814799e+00,4.817615669148917590e+00
7.050000000000000000e+01,3.003727460445244191e+00,8.708061217322358161e+00,4.820325119588342311e+00
7.054999999999999716e+01,3.222782343323782328e-01,4.429715725298515316e+00,4.823034570027767032e+00
7.060000000000000853e+01,7.611742662596943099e-01,7.867924204789944476e+00,4.825744020467191753e+00
7.065000000000000568e+01,-4.832440246843413334e+00,1.175777896211527818e+01,4.828453470906615586e+00
7.070000000000000284e+01,-4.082197873917904118e+00,5.084094124439367590e+00,4.831162921346040307e+00
7.075000000000000000e+01,-6.009349494184006879e+00,9.677683863718481660e+00,4.833872371785464139e+00
7.079999999999999716e+01,-6.543344483228369590e+00,7.843319279303756275e+00,4.836581822224887972e+00
7.085000000000000853e+01,-6.852306358834640676e+00,3.930093253716368196e+00,4.839291272664313581e+00
7.090000000000000568e+01,-9.294315528420799666e+00,7.369101460792456315e+00,4.842000723103737414e+00
7.095000000000000284e+01,-1.067750349611341498e+01,7.282464890640204302e+00,4.844710173543161247e+00
7.100000000000000000e+01,-8.800587966700392784e+00,7.720547264765887263e+00,4.847419623982585968e+00
7.104999999999999716e+01,-1.153158888829801754e+01,6.593698690182574929e+00,4.850129074422010689e+00
7.110000000000000853e+01,-3.077607438246237948e+00,9.880095400822735741e+00,4.852838524861434522e+00
7.115000000000000568e+01,-8.101839189965547305e+00,1.014441429340074130e+01,4.855547975300859243e+00
7.120000000000000284e+01,-5.158402797331790524e+00,7.954381552408160694e+00,4.858257425740283963e+00
7.125000000000000000e+01,-5.713195655499658798e+00,1.057487243269476629e+01,4.860966876179707796e+00
7.129999999999999716e+01,-3.000628962227355423e+00,9.566227448616020368e+00,4.863676326619131629e+00
7.135000000000000853e+01,4.178997252195250312e+00,9.531115416955312725e+00,4.866385777058557238e+00
7.140000000000000568e+01,3.400529267681384304e+00,7.802945361813662828e+00,4.869095227497981071e+00
7.145000000000000284e+01,4.879657315561961362e+00,1.331375230688169076e+01,4.871804677937404904e+00
7.150000000000000000e+01,5.650672624952161271e+00,9.841231091756570848e+00,4.874514128376829625e+00
7.154999999999999716e+01,8.227476646466586274e+00,1.278130490924912444e+01,4.877223578816254346e+00
7.160000000000000853e+01,1.086032599908157792e+01,8.059627802313931610e+00,4.879933029255678179e+00
7.165000000000000568e+01,7.098343218209162586e+00,1.157457253786630247e+01,4.882642479695102899e+00
7.170000000000000284e+01,8.369830129675383645e+00,7.901006334138333642e+00,4.885351930134527620e+00
7.175000000000000000e+01,6.970634709275506324e+00,1.228445723795233135e+01,4.888061380573951453e+00
7.179999999999999716e+01,7.678818887553902073e+00,1.281083023724413117e+01,4.890770831013375286e+00
7.185000000000000853e+01,4.489413437850522826e+00,1.263463531227290737e+01,4.893480281452800895e+00
7.190000000000000568e+01,3.562056050013672870e+00,1.232549020012001861e+01,4.896189731892224728e+00
7.195000000000000284e+01,6.083933570712327654e-01,1.422273394136024116e+01,4.898899182331648561e+00
7.200000000000000000e+01,8.278075650740257529e-01,1.150534470063466053e+01,4.901608632771073282e+00
7.204999999999999716e+01,-2.634963097760782524e+00,1.277907437148161485e+01,4.904318083210497115e+00
7.210000000000000853e+01,-3.615963008225333564e+00,1.187444450006576346e+01,4.907027533649921835e+00
7.215000000000000568e+01,-5.162894258592597652e+00,1.391349312836740282e+01,4.909736984089346556e+00
7.220000000000000284e+01,-5.632838523910873363e+00,1.301819738260127934e+01,4.912446434528771277e+00
7.225000000000000000e+01,-2.623901630673334484e+00,1.614200198670652497e+01,4.915155884968195110e+00
7.229999999999999716e+01,-2.922400632503626916e+00,9.197931148186604844e+00,4.917865335407618943e+00
7.235000000000000853e+01,-5.976490310307687182e+00,1.125058850355767959e+01,4.920574785847044552e+00
7.240000000000000568e+01,-3.327420402655004494e+00,1.481012178566928483e+01,4.923284236286468385e+00
7.245000000000000284e+01,-1.959387116192019551e+00,1.409997003332459187e+01,4.925993686725892218e+00
7.250000000000000000e+01,8.578125129201715771e-01,9.689622729702803028e+00,4.928703137165316051e+00
7.254999999999999716e+01,1.525463721391665528e+00,1.183796170985155527e+01,4.931412587604740771e+00
7.260000000000000853e+01,4.373233432311329771e+00,1.144413926364642364e+01,4.934122038044165492e+00
7.265000000000000568e+01,7.265471016604452714e+00,1.083427626321188697e+01,4.936831488483590213e+00
7.270000000000000284e+01,9.292554393058500395e+00,1.591287009721434842e+01,4.939540938923014046e+00
7.275000000000000000e+01,6.183965880479675548e+00,1.001379505021455785e+01,4.942250389362438767e+00
7.279999999999999716e+01,7.609411424093766030e+00,1.241978163329070028e+01,4.944959839801862600e+00
7.285000000000000853e+01,9.705565008211026523e+00,7.230220449622637879e+00,4.947669290241288209e+00
7.290000000000000568e+01,1.092095433937602422e+01,1.081926113463849859e+01,4.950378740680712042e+00
7.295000000000000284e+01,5.692326453360461613e+00,1.230141435637170133e+01,4.953088191120135875e+00
7.300000000000000000e+01,6.206059155641381331e+00,8.829547582526620531e+00,4.955797641559559708e+00
7.304999999999999716e+01,6.983051563925898542e+00,1.010581236874779698e+01,4.958507091998984428e+00
7.310000000000000853e+01,2.646980770810316130e+00,8.756827054082089390e+00,4.961216542438409149e+00
