time_1,signal_1,time_2,signal_2,time_3,signal_3,time_4,signal_4
1.083500000000000085e+02,7.007324585185731536e+00,nan,nan,nan,nan,nan,nan
1.084000000000000057e+02,7.001359535651728194e+00,nan,nan,nan,nan,nan,nan
1.084500000000000028e+02,7.025355910418738858e+00,nan,nan,nan,nan,nan,nan
1.085000000000000000e+02,7.079073945642235799e+00,nan,nan,nan,nan,nan,nan
1.085500000000000114e+02,7.161976908471118008e+00,nan,nan,nan,nan,nan,nan
1.086000000000000085e+02,7.273236459904826035e+00,nan,nan,nan,nan,nan,nan
1.086500000000000057e+02,7.411740931282972511e+00,nan,nan,nan,nan,nan,nan
1.087000000000000028e+02,7.576106431711037814e+00,nan,nan,nan,nan,nan,nan
1.087500000000000000e+02,7.764690675440757417e+00,nan,nan,nan,nan,nan,nan
1.088000000000000114e+02,7.975609391046509344e+00,nan,nan,nan,nan,nan,nan
1.088500000000000085e+02,8.206755148442297809e+00,nan,nan,nan,nan,nan,nan
1.089000000000000057e+02,8.455818415626911388e+00,nan,nan,nan,nan,nan,nan
1.089500000000000028e+02,8.720310634764013358e+00,nan,nan,nan,nan,nan,nan
1.090000000000000000e+02,8.997589087029487231e+00,nan,nan,nan,nan,nan,nan
1.090500000000000114e+02,9.284883297784450207e+00,nan,nan,nan,nan,nan,nan
1.091000000000000085e+02,9.579322718241716217e+00,nan,nan,nan,nan,nan,nan
1.091500000000000057e+02,9.877965407040889545e+00,nan,nan,nan,nan,nan,nan
1.092000000000000028e+02,1.017782742515363736e+01,nan,nan,nan,nan,nan,nan
1.092500000000000000e+02,1.047591265041618058e+01,nan,nan,nan,nan,nan,nan
1.093000000000000114e+02,1.076924271379165710e+01,nan,nan,nan,nan,nan,nan
1.093500000000000085e+02,1.105488675824867606e+01,nan,nan,nan,nan,nan,nan
1.094000000000000057e+02,1.132999072291647735e+01,nan,nan,nan,nan,nan,nan
1.094500000000000028e+02,1.159180585991738255e+01,nan,nan,nan,nan,nan,nan
1.095000000000000000e+02,1.183771619894705296e+01,nan,nan,nan,nan,nan,nan
1.095500000000000114e+02,1.206526468518512019e+01,nan,nan,nan,nan,nan,nan
1.096000000000000085e+02,1.227217772937449070e+01,nan,nan,nan,nan,nan,nan
1.096500000000000057e+02,1.245638792477405410e+01,nan,nan,nan,nan,nan,nan
1.097000000000000028e+02,1.261605470400317053e+01,nan,nan,nan,nan,nan,nan
1.097500000000000000e+02,1.274958272938260428e+01,nan,nan,nan,nan,nan,nan
1.098000000000000114e+02,1.285563783302128549e+01,nan,nan,nan,nan,nan,nan
1.098500000000000085e+02,1.293316034738075615e+01,nan,nan,nan,nan,nan,nan
1.099000000000000057e+02,1.298137569312310191e+01,1.099000000000000057e+02,1.298137569312310191e+01,nan,nan,nan,nan
1.099500000000000028e+02,1.299980211845154443e+01,1.099500000000000028e+02,1.299980211845154443e+01,nan,nan,nan,nan
1.100000000000000000e+02,1.298825551261516509e+01,1.100000000000000000e+02,1.298825551261516509e+01,nan,nan,nan,nan
1.100500000000000114e+02,1.294685124548266586e+01,1.100500000000000114e+02,1.294685124548266586e+01,nan,nan,nan,nan
1.101000000000000085e+02,1.287600301480482656e+01,1.101000000000000085e+02,1.287600301480482656e+01,nan,nan,nan,nan
1.101500000000000057e+02,1.277641871268326135e+01,1.101500000000000057e+02,1.277641871268326135e+01,nan,nan,nan,nan
1.102000000000000028e+02,1.264909335254657563e+01,1.102000000000000028e+02,1.264909335254657563e+01,nan,nan,nan,nan
1.102500000000000000e+02,1.249529912730508663e+01,1.102500000000000000e+02,1.249529912730508663e+01,nan,nan,nan,nan
1.103000000000000114e+02,1.231657269801974053e+01,1.103000000000000114e+02,1.231657269801974053e+01,nan,nan,nan,nan
1.103500000000000085e+02,1.211469984009295509e+01,1.103500000000000085e+02,1.211469984009295509e+01,nan,nan,nan,nan
1.104000000000000057e+02,1.189169760039079193e+01,1.104000000000000057e+02,1.189169760039079193e+01,nan,nan,nan,nan
1.104500000000000028e+02,1.164979414357761733e+01,1.104500000000000028e+02,1.164979414357761733e+01,nan,nan,nan,nan
1.105000000000000000e+02,1.139140648903125452e+01,1.105000000000000000e+02,1.139140648903125452e+01,nan,nan,nan,nan
1.105500000000000114e+02,1.111911636078424692e+01,1.105500000000000114e+02,1.111911636078424692e+01,nan,nan,nan,nan
1.106000000000000085e+02,1.083564439179104788e+01,1.106000000000000085e+02,1.083564439179104788e+01,nan,nan,nan,nan
1.106500000000000057e+02,1.054382294026238220e+01,1.106500000000000057e+02,1.054382294026238220e+01,nan,nan,nan,nan
1.107000000000000028e+02,1.024656778967858095e+01,1.107000000000000028e+02,1.024656778967858095e+01,nan,nan,nan,nan
1.107500000000000000e+02,9.946849015244787040e+00,1.107500000000000000e+02,9.946849015244787040e+00,nan,nan,nan,nan
1.108000000000000114e+02,9.647661307881200798e+00,1.108000000000000114e+02,9.647661307881200798e+00,nan,nan,nan,nan
1.108500000000000085e+02,9.351994052261664692e+00,1.108500000000000085e+02,9.351994052261664692e+00,nan,nan,nan,nan
1.109000000000000057e+02,9.062801457869641197e+00,1.109000000000000057e+02,9.062801457869641197e+00,nan,nan,nan,nan
1.109500000000000028e+02,8.782973041513933765e+00,1.109500000000000028e+02,8.782973041513933765e+00,nan,nan,nan,nan
1.110000000000000000e+02,8.515304756231792283e+00,1.110000000000000000e+02,8.515304756231792283e+00,nan,nan,nan,nan
1.110500000000000114e+02,8.262471055050314206e+00,1.110500000000000114e+02,8.262471055050314206e+00,nan,nan,nan,nan
1.111000000000000085e+02,8.026998168736138695e+00,1.111000000000000085e+02,8.026998168736138695e+00,nan,nan,nan,nan
1.111500000000000057e+02,7.811238864532252357e+00,1.111500000000000057e+02,7.811238864532252357e+00,nan,nan,nan,nan
1.112000000000000028e+02,7.617348938085720000e+00,1.112000000000000028e+02,7.617348938085720000e+00,nan,nan,nan,nan
1.112500000000000000e+02,7.447265673450104373e+00,1.112500000000000000e+02,7.447265673450104373e+00,nan,nan,nan,nan
1.113000000000000114e+02,7.302688486383556388e+00,1.113000000000000114e+02,7.302688486383556388e+00,nan,nan,nan,nan
1.113500000000000085e+02,7.185061944348461793e+00,1.113500000000000085e+02,7.185061944348461793e+00,nan,nan,nan,nan
1.114000000000000057e+02,7.095561332870624405e+00,1.114000000000000057e+02,7.095561332870624405e+00,nan,nan,nan,nan
1.114500000000000028e+02,7.035080912474963810e+00,1.114500000000000028e+02,7.035080912474963810e+00,nan,nan,nan,nan
1.115000000000000000e+02,7.004224983529901749e+00,1.115000000000000000e+02,7.004224983529901749e+00,nan,nan,nan,nan
1.115500000000000114e+02,7.003301848277850183e+00,1.115500000000000114e+02,7.003301848277850183e+00,nan,nan,nan,nan
1.116000000000000085e+02,7.032320730381098173e+00,1.116000000000000085e+02,7.032320730381098173e+00,nan,nan,nan,nan
1.116500000000000057e+02,7.090991682762033399e+00,1.116500000000000057e+02,7.090991682762033399e+00,nan,nan,nan,nan
1.117000000000000028e+02,7.178728484658503994e+00,1.117000000000000028e+02,7.178728484658503994e+00,nan,nan,nan,nan
1.117500000000000000e+02,7.294654498947891419e+00,1.117500000000000000e+02,7.294654498947891419e+00,nan,nan,nan,nan
1.118000000000000114e+02,7.437611431215506386e+00,1.118000000000000114e+02,7.437611431215506386e+00,nan,nan,nan,nan
1.118500000000000085e+02,7.606170903049326526e+00,1.118500000000000085e+02,7.606170903049326526e+00,nan,nan,nan,nan
1.119000000000000057e+02,7.798648723925182935e+00,1.119000000000000057e+02,7.798648723925182935e+00,nan,nan,nan,nan
1.119500000000000028e+02,8.013121719081588878e+00,1.119500000000000028e+02,8.013121719081588878e+00,nan,nan,nan,nan
1.120000000000000000e+02,8.247446945246290184e+00,1.120000000000000000e+02,8.247446945246290184e+00,nan,nan,nan,nan
1.120500000000000114e+02,8.499283102217145114e+00,1.120500000000000114e+02,8.499283102217145114e+00,nan,nan,nan,nan
1.121000000000000085e+02,8.766113926359523134e+00,1.121000000000000085e+02,8.766113926359523134e+00,nan,nan,nan,nan
1.121500000000000057e+02,9.045273332281206891e+00,1.121500000000000057e+02,9.045273332281206891e+00,nan,nan,nan,nan
1.122000000000000028e+02,9.333972051476058240e+00,1.122000000000000028e+02,9.333972051476058240e+00,nan,nan,nan,nan
1.122500000000000000e+02,9.629325501772990847e+00,1.122500000000000000e+02,9.629325501772990847e+00,nan,nan,nan,nan
1.123000000000000114e+02,9.928382609127593739e+00,1.123000000000000114e+02,9.928382609127593739e+00,nan,nan,nan,nan
1.123500000000000085e+02,1.022815529377814769e+01,1.123500000000000085e+02,1.022815529377814769e+01,nan,nan,nan,nan
1.124000000000000057e+02,1.052564832615138357e+01,1.124000000000000057e+02,1.052564832615138357e+01,nan,nan,nan,nan
1.124500000000000028e+02,1.081788925420595149e+01,1.124500000000000028e+02,1.081788925420595149e+01,nan,nan,nan,nan
1.125000000000000000e+02,1.110195810319073573e+01,1.125000000000000000e+02,1.110195810319073573e+01,nan,nan,nan,nan
1.125500000000000114e+02,1.137501655106743570e+01,1.125500000000000114e+02,1.137501655106743570e+01,nan,nan,nan,nan
1.126000000000000085e+02,1.163433628808583187e+01,1.126000000000000085e+02,1.163433628808583187e+01,nan,nan,nan,nan
1.126500000000000057e+02,1.187732627715342915e+01,1.126500000000000057e+02,1.187732627715342915e+01,nan,nan,nan,nan
1.127000000000000028e+02,1.210155864262127068e+01,1.127000000000000028e+02,1.210155864262127068e+01,nan,nan,nan,nan
1.127500000000000000e+02,1.230479292881497244e+01,1.127500000000000000e+02,1.230479292881497244e+01,nan,nan,nan,nan
1.128000000000000114e+02,1.248499848592725314e+01,1.128000000000000114e+02,1.248499848592725314e+01,nan,nan,nan,nan
1.128500000000000085e+02,1.264037475959938561e+01,1.128500000000000085e+02,1.264037475959938561e+01,nan,nan,nan,nan
1.129000000000000057e+02,1.276936928146545824e+01,1.129000000000000057e+02,1.276936928146545824e+01,nan,nan,nan,nan
1.129500000000000028e+02,1.287069318090290793e+01,1.129500000000000028e+02,1.287069318090290793e+01,nan,nan,nan,nan
1.130000000000000000e+02,1.294333406300178169e+01,1.130000000000000000e+02,1.294333406300178169e+01,nan,nan,nan,nan
1.130500000000000114e+02,1.298656612408003852e+01,1.130500000000000114e+02,1.298656612408003852e+01,nan,nan,nan,nan
1.131000000000000085e+02,1.299995740367397978e+01,1.131000000000000085e+02,1.299995740367397978e+01,nan,nan,nan,nan
1.131500000000000057e+02,1.298337410054448782e+01,1.131500000000000057e+02,1.298337410054448782e+01,nan,nan,nan,nan
1.132000000000000028e+02,1.293698190957472249e+01,1.132000000000000028e+02,1.293698190957472249e+01,nan,nan,nan,nan
1.132500000000000000e+02,1.286124436620163358e+01,1.132500000000000000e+02,1.286124436620163358e+01,nan,nan,nan,nan
1.133000000000000114e+02,1.275691821492306843e+01,1.133000000000000114e+02,1.275691821492306843e+01,nan,nan,nan,nan
1.133500000000000085e+02,1.262504584815701847e+01,1.133500000000000085e+02,1.262504584815701847e+01,nan,nan,nan,nan
1.134000000000000057e+02,1.246694489100097769e+01,1.134000000000000057e+02,1.246694489100097769e+01,nan,nan,nan,nan
1.134500000000000028e+02,1.228419503595761952e+01,1.134500000000000028e+02,1.228419503595761952e+01,nan,nan,nan,nan
1.135000000000000000e+02,1.207862225916947096e+01,1.135000000000000000e+02,1.207862225916947096e+01,nan,nan,nan,nan
1.135500000000000114e+02,1.185228057586880013e+01,1.135500000000000114e+02,1.185228057586880013e+01,nan,nan,nan,nan
1.136000000000000085e+02,1.160743151733666423e+01,1.136000000000000085e+02,1.160743151733666423e+01,nan,nan,nan,nan
1.136500000000000057e+02,1.134652153442952027e+01,1.136500000000000057e+02,1.134652153442952027e+01,nan,nan,nan,nan
1.137000000000000028e+02,1.107215755345119845e+01,1.137000000000000028e+02,1.107215755345119845e+01,nan,nan,nan,nan
1.137500000000000000e+02,1.078708092860696155e+01,1.137500000000000000e+02,1.078708092860696155e+01,nan,nan,nan,nan
1.138000000000000114e+02,1.049414005129836447e+01,1.138000000000000114e+02,1.049414005129836447e+01,nan,nan,nan,nan
1.138500000000000085e+02,1.019626188993826155e+01,1.138500000000000085e+02,1.019626188993826155e+01,nan,nan,nan,nan
1.139000000000000057e+02,9.896422744649450820e+00,1.139000000000000057e+02,9.896422744649450820e+00,nan,nan,nan,nan
1.139500000000000028e+02,9.597618509058014169e+00,1.139500000000000028e+02,9.597618509058014169e+00,nan,nan,nan,nan
1.140000000000000000e+02,9.302834736314432362e+00,1.140000000000000000e+02,9.302834736314432362e+00,nan,nan,nan,nan
1.140500000000000114e+02,9.015016808433317763e+00,1.140500000000000114e+02,9.015016808433317763e+00,nan,nan,nan,nan
1.141000000000000085e+02,8.737040507010267021e+00,1.141000000000000085e+02,8.737040507010267021e+00,nan,nan,nan,nan
1.141500000000000057e+02,8.471683279362263619e+00,1.141500000000000057e+02,8.471683279362263619e+00,nan,nan,nan,nan
1.142000000000000028e+02,8.221596487192529779e+00,1.142000000000000028e+02,8.221596487192529779e+00,nan,nan,nan,nan
1.142500000000000000e+02,7.989278915060722852e+00,1.142500000000000000e+02,7.989278915060722852e+00,nan,nan,nan,nan
1.143000000000000114e+02,7.777051803353547399e+00,1.143000000000000114e+02,7.777051803353547399e+00,nan,nan,nan,nan
1.143500000000000085e+02,7.587035655218345553e+00,1.143500000000000085e+02,7.587035655218345553e+00,nan,nan,nan,nan
1.144000000000000057e+02,7.421129049196232508e+00,1.144000000000000057e+02,7.421129049196232508e+00,nan,nan,nan,nan
1.144500000000000028e+02,7.280989669253148833e+00,1.144500000000000028e+02,7.280989669253148833e+00,nan,nan,nan,nan
1.145000000000000000e+02,7.168017741749566518e+00,1.145000000000000000e+02,7.168017741749566518e+00,nan,nan,nan,nan
1.145500000000000114e+02,7.083342044841525187e+00,1.145500000000000114e+02,7.083342044841525187e+00,nan,nan,nan,nan
1.146000000000000085e+02,7.027808630102515330e+00,1.146000000000000085e+02,7.027808630102515330e+00,nan,nan,nan,nan
1.146500000000000057e+02,7.001972369055673440e+00,1.146500000000000057e+02,7.001972369055673440e+00,nan,nan,nan,nan
1.147000000000000028e+02,7.006091409081048660e+00,1.147000000000000028e+02,7.006091409081048660e+00,nan,nan,nan,nan
1.147500000000000000e+02,7.040124594092279864e+00,1.147500000000000000e+02,7.040124594092279864e+00,nan,nan,nan,nan
1.148000000000000114e+02,7.103731875754633052e+00,1.148000000000000114e+02,7.103731875754633052e+00,nan,nan,nan,nan
1.148500000000000085e+02,7.196277711135472543e+00,1.148500000000000085e+02,7.196277711135472543e+00,nan,nan,nan,nan
1.149000000000000057e+02,7.316837412839274357e+00,1.149000000000000057e+02,7.316837412839274357e+00,nan,nan,nan,nan
1.149500000000000028e+02,7.464206388178352469e+00,1.149500000000000028e+02,7.464206388178352469e+00,nan,nan,nan,nan
1.150000000000000000e+02,7.636912175064826336e+00,1.150000000000000000e+02,7.636912175064826336e+00,nan,nan,nan,nan
1.150500000000000114e+02,7.833229154365127123e+00,1.150500000000000114e+02,7.833229154365127123e+00,nan,nan,nan,nan
1.151000000000000085e+02,8.051195791715741734e+00,1.151000000000000085e+02,8.051195791715741734e+00,nan,nan,nan,nan
1.151500000000000057e+02,8.288634236526505106e+00,1.151500000000000057e+02,8.288634236526505106e+00,nan,nan,nan,nan
1.152000000000000028e+02,8.543172082343586382e+00,1.152000000000000028e+02,8.543172082343586382e+00,nan,nan,nan,nan
1.152500000000000000e+02,8.812266071150602897e+00,1.152500000000000000e+02,8.812266071150602897e+00,nan,nan,nan,nan
1.153000000000000114e+02,9.093227504762126046e+00,1.153000000000000114e+02,9.093227504762126046e+00,nan,nan,nan,nan
1.153500000000000085e+02,9.383249109406849087e+00,1.153500000000000085e+02,9.383249109406849087e+00,nan,nan,nan,nan
1.154000000000000057e+02,9.679433085079640620e+00,1.154000000000000057e+02,9.679433085079640620e+00,nan,nan,nan,nan
1.154500000000000028e+02,9.978820059400982601e+00,1.154500000000000028e+02,9.978820059400982601e+00,nan,nan,nan,nan
1.155000000000000000e+02,1.027841865668763077e+01,1.155000000000000000e+02,1.027841865668763077e+01,nan,nan,nan,nan
1.155500000000000114e+02,1.057523538678971420e+01,1.155500000000000114e+02,1.057523538678971420e+01,nan,nan,nan,nan
1.156000000000000085e+02,1.086630455505444637e+01,1.156000000000000085e+02,1.086630455505444637e+01,nan,nan,nan,nan
1.156500000000000057e+02,1.114871789456729090e+01,1.156500000000000057e+02,1.114871789456729090e+01,nan,nan,nan,nan
1.157000000000000028e+02,1.141965362459326983e+01,1.157000000000000028e+02,1.141965362459326983e+01,nan,nan,nan,nan
1.157500000000000000e+02,1.167640464487741170e+01,1.157500000000000000e+02,1.167640464487741170e+01,nan,nan,nan,nan
1.158000000000000114e+02,1.191640558409570616e+01,1.158000000000000114e+02,1.191640558409570616e+01,nan,nan,nan,nan
1.158500000000000085e+02,1.213725843219711109e+01,1.158500000000000085e+02,1.213725843219711109e+01,nan,nan,nan,nan
1.159000000000000057e+02,1.233675650052771289e+01,1.159000000000000057e+02,1.233675650052771289e+01,nan,nan,nan,nan
1.159500000000000028e+02,1.251290647033404824e+01,1.159500000000000028e+02,1.251290647033404824e+01,nan,nan,nan,nan
1.160000000000000000e+02,1.266394830934524762e+01,1.160000000000000000e+02,1.266394830934524762e+01,nan,nan,nan,nan
1.160500000000000114e+02,1.278837285743373897e+01,1.160500000000000114e+02,1.278837285743373897e+01,nan,nan,nan,nan
1.161000000000000085e+02,1.288493690564423844e+01,1.161000000000000085e+02,1.288493690564423844e+01,nan,nan,nan,nan
1.161500000000000057e+02,1.295267561792689648e+01,1.161500000000000057e+02,1.295267561792689648e+01,nan,nan,nan,nan
1.162000000000000028e+02,1.299091217146002641e+01,1.162000000000000028e+02,1.299091217146002641e+01,nan,nan,nan,nan
1.162500000000000000e+02,1.299926451924004844e+01,1.162500000000000000e+02,1.299926451924004844e+01,nan,nan,nan,nan
1.163000000000000114e+02,1.297764920736885230e+01,1.163000000000000114e+02,1.297764920736885230e+01,nan,nan,nan,nan
1.163500000000000085e+02,1.292628220889760016e+01,1.163500000000000085e+02,1.292628220889760016e+01,nan,nan,nan,nan
1.164000000000000057e+02,1.284567676589533747e+01,1.164000000000000057e+02,1.284567676589533747e+01,nan,nan,nan,nan
1.164500000000000028e+02,1.273663826130392707e+01,1.164500000000000028e+02,1.273663826130392707e+01,nan,nan,nan,nan
1.165000000000000000e+02,1.260025617181790736e+01,1.165000000000000000e+02,1.260025617181790736e+01,nan,nan,nan,nan
